LWIN1	184968	34502	408
>Pascal Aufranc
0zz1v0frChenas, En Remont Vignes de 1939
19kx10frJulienas, Les Cerisiers Les Crots
19kx40frJulienas, Probus
19kxh0frChenas, Naturellement
>Pascal Balland
0utjt17wSancerre
>Pascal Bellier
1ppnk17PBrut Rose, Val de Loire
>Pascal Bouchard
0o9my0ewChablis Premier Cru, Fourchaume
0y6ts0ewChablis Grand Cru, Les Clos
0y6u50ewChablis Grand Cru, Vaudesir
0y89h0ewChablis Premier Cru, Beauroy
0y89u0ewChablis Grand Cru, Blanchot
0y8a70ewChablis Premier Cru, Mont de Milieu
0y8aa0ewChablis Premier Cru, Montmains
0ybwx0ewChablis, Le Classique
19umq0ewPetit Chablis, Blancs Cailloux
19umt0ewPetit Chablis, Vin Bio
19un60ewChablis, Les Vieilles Vignes
1rwub0ewChablis Premier Cru, Fourchaume Les Vieilles Vignes
>Pascal Chalon
168u01grCotes du Rhone, La Petite Ourse
1cduj1grCotes du Rhone Villages, Suza la Rousse La Grande Ourse
1uovd1grCotes du Rhone Villages, La Grande Ourse Ursa Major Les Combes
>Pascal Cheminon
1qlzh0hWBlanc de Blancs Brut Premier Cru, Champagne
1qlzx0hPRose Premier Cru, Champagne
>Pascal Chevigny
0tnzx0erChambolle-Musigny Premier Cru, Les Charmes
0vrzs0erVosne-Romanee Premier Cru, Aux Champs Perdrix
1j4fj0erVosne-Romanee Premier Cru, Les Petits Monts
1qmsd0erNuits-Saint-Georges, Les Hauts Pruliers
1qo6i0erVosne-Romanee
>Pascal Clement
0vonc0erChambolle-Musigny
0wydn0ewRully, Les Cailloux Blanc
0wydq0ewSaint-Romain, Blanc
0wye30ewPernand-Vergelesses Premier Cru, Sous Fretille Blanc
0wyeg0erVosne-Romanee
0yhku0ewChassagne-Montrachet Premier Cru, Les Baudines
0yi870ewPernand-Vergelesses, Les Combottes
0yi9d0ewRully, La Cree
0zyh20ewRully Premier Cru, Rabource
103sj0ewBourgogne, Blanc
11r8n0ewChassagne-Montrachet Premier Cru, Vide Bourse
11r930ewMeursault Premier Cru, Charmes
11r9h0erPommard Premier Cru, Clos de Verger
11r9x0ewPuligny-Montrachet Premier Cru, La Garenne
11ran0ewSaint-Aubin Premier Cru, Le Charmois
12p3a0erBourgogne, Pinot Noir
12p3n0erGevrey-Chambertin
12p3q0ewMeursault, Les Narvaux
12p430ewMeursault
12p4g0ewPuligny-Montrachet
12p4j0erSavigny-les-Beaune Premier Cru, Aux Serpentieres
12p4x0ewSavigny-les-Beaune, Dessus les Vermots
1beb20ewCorton-Charlemagne Grand Cru
1uu030ewMeursault Premier Cru, Le Porusot
>Pascal Cotat
0offe17wSancerre, Grande Cote
0r3ln17wSancerre, Monts Damnes
169fm0cpChavignol Rose, VdF
1il8c17wSancerre, La Grande Cote Cuvee Laura
>Pascal Delette
0uv140hWCuvee Reserve Brut NV
>Pascal Doquet
0r8tf0hWBlanc de Blancs 1er Cru Nature Premier Cru
0ry5f0hWBlanc de Blancs Brut
0ryix0hWHorizon Blanc de Blancs
0ryj00hWBlanc de Blancs Extra Brut Mesnil Oger
0ryjd0hPRose Brut
0s18u0hWBlanc de Blancs Brut Grand Cru, Le Mesnil-sur-Oger
0sr310hWMont Aime Coeur Terroir Premier Cru
0sr340hWCoeur de Terroir Premier Cru, Vertus
0u1vw0hWCoeur de Terroir Grand Cru, Le Mesnil-sur-Oger
0u2930hWArpege Blanc de Blancs Extra Brut Premier Cru
0v64a0hPAnthocyanes NV Premier Cru
0v64n0hWDiapason Grand Cru, Le Mesnil-sur-Oger
0wcua0hWBlanc de Blancs Extra Brut Grand Cru
0wnfv0hWMont Aime Blanc de Blancs Brut Premier Cru
1o5wq0hWChamp d'Alouettes Extra Brut Grand Cru, Le Mesnil-sur-Oger
>Pascal Henin
1pt220hWBlanc Comme Neige Grand Cru, Champagne
1ste00hWL'Etang de Nos Souvenirs, Champagne
1tsgn0hWL'Appel de la Foret Grand Cru, Champagne
>Pascal Janvier
1ou1o17wCuvee du Silex, Jasnieres
1ou2117wJasnieres
1ou2e17wCoteaux du Loir
>Pascal Jolivet
0ppvb17wPouilly Fume, Terres Blanches
0rdf217pSancerre, Rose
0rjm417wPouilly Fume
0rjmh17wSancerre
0rjmu17wSancerre, Exception
0rjmx17wVal de Loire, Attitude Sauvignon Blanc
0spta17wSancerre, Caillottes Blanc
0t19a17wPouilly Fume, Pouilly Fuisse Indigene
0t4rg17rSancerre, Exception Rouge
0tv0817wSancerre, Sauvage Blanc
0uerz17wSancerre, Chene Marchand Sauvignon Blanc
0y2fp17wPouilly Fume, Grand Cuvee
0ykrb17wPouilly Fume, Indigene
10kc917rSancerre, Sauvage
12l0k17wSancerre, Roc
12psj17rSancerre, Rouge
133e017wSancerre, Clos Roy
1344w17rSancerre, Bondenotte
19ro317rVal de Loire, Attitude Pinot Noir
1qbv317rSancerre, Pinot Noir
>Pascal Lachaux
0lu9i0erMorey-Saint-Denis Premier Cru, Clos Sorbe
0maap0erBonnes Mares Grand Cru
0maas0erChambertin Grand Cru
0mab50erChambertin-Clos de Beze Grand Cru
0mabj0erChambolle-Musigny Premier Cru, Les Charmes
0mabm0erChapelle-Chambertin Grand Cru
0mabz0erClos de la Roche Grand Cru
0macc0erClos Saint-Denis Grand Cru
0macp0erRichebourg Grand Cru
0o3dg0erChambolle-Musigny Premier Cru, Les Amoureuses
0o3dt0erChambolle-Musigny Premier Cru, Grands Murs
0o3dw0erGrands Echezeaux Grand Cru
0o9em0erChambolle-Musigny Premier Cru, Les Fuees
0osb60erChambolle-Musigny Premier Cru, Les Cras
0osfl0erMorey-Saint-Denis Premier Cru, Les Sorbes
0osku0erChambolle-Musigny Premier Cru, Les Groseilles
0p6hu0erGriotte-Chambertin Grand Cru
0q2p60erMazis-Chambertin Grand Cru
0q33h0erEchezeaux Grand Cru
0qbyh0erGevrey-Chambertin Premier Cru, Les Cazetiers
0qbyu0erGevrey-Chambertin Premier Cru, Lavaut Saint-Jacques
0r10c0erVosne-Romanee Premier Cru, Les Beaux Monts
0v0040erLatricieres-Chambertin Grand Cru
1nc620erGevrey-Chambertin Premier Cru
>Pascal Lemonde
0w1es0erGivry Premier Cru
>Pascal Machet
1nyzi0hWBlanc de Blancs, Champagne
1nyzv0hPRose Sous Bois Brut, Champagne
1nyzy0hWBrut Vieilles Vignes, Champagne
1nz0o0hWMarie Louise D'eu Brut, Champagne
>Pascal Marchand
0ope60ewChassagne-Montrachet Premier Cru, Les Grandes Ruchottes
0q14p0erGevrey-Chambertin Premier Cru, Combe au Moine
0rk8n0erBeaune Premier Cru, Les Vignes Franches
>Pascal Marthouret
1fqf11gwSaint-Joseph
1fqfi1grSaint-Joseph, Ponceau
>Pascal Mazet
1fg9p0hWUnique Brut Premier Cru, Champagne
1fgaf0hWBrut Nature Premier Cru, Champagne
1fgai0hWEmpreinte Brut Premier Cru, Champagne
1fgb80hWException Extra Brut Premier Cru, Champagne
1fgbc0hWMillesime Brut Premier Cru, Champagne
1fgc20hWOriginel Brut Premier Cru, Champagne
1fgci0hWTradition Brut Premier Cru, Champagne
>Pascal Mireille Renaud
106fx0ewMacon-Villages
106ga0ewSaint-Veran
106gd0ewPouilly-Fuisse, Aux Chailloux
106gq0ewMacon, Solutre
106h10ewMacon, Charnay-les-Macon
109oq0ewPouilly-Fuisse, Vieilles Vignes
1tc940ewPouilly-Fuisse Premier Cru, Aux Bouthieres
>Pascal Moreau
1qo2v0ewChablis, Vieilles Vignes
1qo2y0ewPetit Chablis
>Pascal Mure
17fot0erMonthelie, Rouge
>Pascal Poussevin
0quad0drCabernet Sauvignon Merlot Grande Reserve, Bergerac
>Pascal Prunier Bonheur
0qo3q0erBeaune Premier Cru, Les Sizies
0sg7u0erPommard, Trois Follots
0svqo0erAuxey-Duresses, Rouge
0ta2u0erBeaune Premier Cru, Rouge
0ta370ewBourgogne, Blanc
0v1qk0erVolnay Premier Cru, Clos des Chenes
0v1y90ewMeursault, Clous
0w1gr0ewMonthelie, Les Toisieres
0xjcq0erMonthelie Premier Cru, Les Vignes Rondes
0z3dz0erAuxey-Duresses Premier Cru, Climat du Val
10h150ewSaint-Romain, Combe Bazin
11r4o0ewAuxey-Duresses, Vieilles Vignes
12fxi0erCoteaux Bourguignons, P'tit Bonheur Gamay
12fxv0ewCoteaux Bourguignons, P'tit Bonheur Chardonnay
12g150ewAuxey-Duresses, Les Crais
12g1y0erBeaune, Clos St Desire
12g2e0ewMeursault, Les Grands Charrons
12pu60erMonthelie, Les Crays
13vyv0erAuxey-Duresses Premier Cru, Les Duresses
1jsus0erPommard Premier Cru, La Refene
1jsv80erBeaune, Les Bons Feuvres
1jsw20erBourgogne, Pinot Noir
1jswf0erSaint-Romain, Sous le Chateau Rouge
1opcv0erMonthelie
1osdh0ewMeursault, Vieilles Vignes
>Pascal Ricotier
1a36617rChinon
>Pascal Robin
191mw0ewChablis Premier Cru, Vaillons
191n90ewChablis, Vallee Sebillon
191nm0ewPetit Chablis, Vignes de Fontenay
1t2k80ewChablis, L'Oree Delys Vieilles Vignes
1t2kl0ewChablis, Cuvee l'Or aux Fees
>Pascal et Pierre Bourgeois
1sxh617rMenetou Salon, La Croix Margot Rouge
1sxhj17wMenetou Salon, La Croix Margot Blanc
>Pascual Toso
0t31301rMalbec, Maipu
0w68y01rCabernet Sauvignon Merlot, Maipu
0xacx01rAlta Malbec, Maipu
0xaex01rSelected Cabernet Sauvignon, Maipu
0xavu01rMagdalena Cabernet Sauvignon Malbec, Mendoza
0xbvv01rFinca Pedregal Single Vineyard Malbec Cabernet Sauvignon, Mendoza
13fqq01wSauvignon Blanc, Maipu
13fyx01rCabernet Sauvignon, Mendoza
13fza01rReserva Malbec, Mendoza
1eji101rAlta Cabernet Sauvignon, Maipu
1ejie01rAlta Syrah, Maipu
1ejiv01rSelected Malbec, Maipu
1ejj801rBarrancas Toso, Mendoza
1ejjl01rReserva Cabernet Sauvignon, Mendoza
>Paserene
1ad3h1kwBright, Franschhoek
1ad3k1kpRosie, Franschhoek
1ad3x1kwEmerald, Franschhoek
1ad4a1krMidnight, Tulbagh
1ad4d1krDark, Coastal Region
1ad541krMarathon, Tulbagh
1ad571krUnion, Tulbagh
1bjcd2kwChardonnay, Elgin
1bksu1krMarathon, Stellenbosch
1urd835rDark Syrah, Western Cape
>Pasetti
0of7c0vrMontepulciano d'Abruzzo
0of7f0vwZarache, Trebbiano d'Abruzzo
0t3t50vwpecorino, Abruzzo
1398l0vrTestarossa, Montepulciano d'Abruzzo
1j2dg0vrDiecicoppe, Colline Pescaresi
1j2dt0vpTestarossa Rosato, Terre Aquilane
1pcll0vrHarimann, Montepulciano d'Abruzzo
1qzln0vwTestarossa Superiore, Trebbiano d'Abruzzo
>Pashey
1k2az1yPEstate Cuvee Extra Brut, Willamette Valley
1k2bc1yWCoast Range Estate Blanc de Blancs Extra Brut, Yamhill-Carlton
1k2bp1yWRibbon Ridge Estate Blanc de Blancs Extra Brut, Ribbon Ridge
1k2cl1yPEstate Rose Brut, Ribbon Ridge
>Pasini San Giovanni
0v8tb0wpValtenesi Chiaretto Una Notte, Riviera del Garda Classico
0v8te37wLugana
0v8tr37wBiologico, Lugana
0xgof0wwBianco Reis, Riviera del Garda Classico
1p3ms0wrValtenesi Groppello, Riviera del Garda Classico
>Pasji Rep
1pg1i3hwZelen Moser, Vipavska Dolina
1pg1v3hwZelen, Vipavska Dolina
1pg1y3hwRebula Moser, Vipavska Dolina
1pg2b3hrPinot Noir, Vipavska Dolina
1pg2o3hwMoser, Vipavska Dolina
1pg2r3hrMerlot Breg, Vipavska Dolina
1pg3h3hwMalva Flysch, Vipavska Dolina
1pg3k3hwMalvazija, Vipavska Dolina
>Pask
0u6im18rDeclaration Cabernet Merlot Malbec, Gimblett Gravels
196nx18wDeclaration Chardonnay, Gimblett Gravels
196o018rDeclaration Merlot, Gimblett Gravels
196od18rDeclaration Syrah, Gimblett Gravels
196oq18jDeclaration Hartest Tawny, Gimblett Gravels
196p718wChardonnay, Gimblett Gravels
196pk18rMerlot, Gimblett Gravels
196px18rSyrah, Gimblett Gravels
196q018rCabernet Merlot Malbec, Gimblett Gravels
196qd18rSmall Batch Cabernet Franc, Gimblett Gravels
196qt18rSmall Batch Trilliant, Gimblett Gravels
196rj18wSmall Batch Wild Yeast Chardonnay, Gimblett Gravels
196rm18wSmall Batch Viognier, Gimblett Gravels
196sd19wInstinct Bud Burst Sauvignon Blanc, Marlborough
196sg18pInstinct Berry Blush Rose, Hawke's Bay
196st18wInstinct Sun Kissed Pinot Gris, Hawke's Bay
196t618rInstinct Rich Royal Merlot, Hawke's Bay
196tj18wInstinct Liquid Gold Chardonnay, Hawke's Bay
196tm19rInstinct Vine Velvet Pinot Noir, Marlborough
1obcm18wSauvignon Blanc, Gimblett Gravels
>Paso Cellars
1oya406rCabernet Sauvignon, Paso Robles
>Paso Ranches
179gu06rCabernet Sauvignon, Paso Robles
>Paso d'Oro
1s6zy06rCabernet Sauvignon, Paso Robles
>Pasos de la Capula
1rji31vrSyrah, Castilla
>Pasqua
0tikx24wPinot Grigio, Delle Venezie
0tok00urRecioto della Valpolicella, Classico
0uzt813wCollezioni Chardonnay, IGT
0uztm24wCollezioni Pinot Grigio, Delle Venezie
0x1lq13rSangiovese, IGT
0x1m313wTrebbiano, IGT
0z08124p11 Minutes Rose, Delle Venezie
0z13s14rNero d'Avola Shiraz, Sicily
0z14614wChardonnay Grillo, Sicily
0zifi24pCollezioni Pinot Grigio Rose Mater Anna, Delle Venezie
0zjgp0urAmarone della Valpolicella, Mai Dire Mai
0zjva0urValpolicella, Superiore Mai Dire Mai
0zuhy0urAmarone della Valpolicella
13p4613rMucchietto Primitivo, Puglia
13vs50uwHey French, IGT
171oy0urPassione e Sentimento Rosso, Veneto
171pb0uwPassione e Sentimento Bianco, Veneto
1bn1x72pY by 11 Minutes Rose, Trevenezie
1r6470srChianti Classico
1r8ez0urLui Cabernet Sauvignon, Veneto
1r8fc26WBrut, Treviso Prosecco
1t3k60urValpolicella Ripasso, Cascina San Vincenzo
1t3z372wChardonnay, Trevenezie
>Pasqua (Villa Borghetti)
0xqze0urValpolicella Ripasso, Superiore
17ayr0urAmarone della Valpolicella, Classico
17az70urValpolicella, Classico
>Pasquale
0xm3k1brHakataramea Pinot Noir, Central Otago
0xm3n1brWaitaki Pinot Noir, Central Otago
>Pasquale Pelissero
0rnjd0trBarbaresco, San Giuliano Brico
0rnjg0trLanghe, Freisa Ferma
0rnjt0trLanghe, Nebbiolo Pasqualin
0rnk60trDolcetto d'Alba, Crosa
0sqlk0trBarbaresco, Vanotu
1a3gb0trBarbaresco, Riserva Ciabot
1optc0trBarbaresco, Cascina Crosa
>Pasquier Desvignes
0qvx00erAloxe-Corton, Rouge
0ybtr0ewChablis
1plgi0erGevrey-Chambertin
1sxp80frMoulin-a-Vent
>Passage Rock
0qa5v1drForte, Waiheke Island
>Passalacqua Winery
156qz06rEstate Grown Zinfandel, Dry Creek Valley
1579d06rOld Vine Zinfandel, Dry Creek Valley
179gx06rTR Passalacqua Vineyard Cabernet Sauvignon, Dry Creek Valley
>Passato
1bp2f0twRoero, Arneis
1bp2v0twLanghe, Chardonnay
1bp380trLanghe, Nebbiolo
1bp3b0trBarbera d'Asti, Superiore
1bp3o0trBarbera d'Asti
>Passel Estate
1blan08rLot 71 Reserve Cabernet Sauvignon, Margaret River
1t28408rShiraz, Margaret River
1t28h08rLot 71 Reserve Syrah, Margaret River
>Passi di Orma
0y86r0srBolgheri
>Passing Clouds
1m15p05rShiraz, Bendigo
1m16505rShiraz Reserve, Bendigo
1m16y05rPinot Noir, Macedon Ranges
1m17c05rBridgewater Shiraz, Bendigo
1m17f05rSerpentine Shiraz, Bendigo
1m17s05wChardonnay, Macedon Ranges
1m18505wPicolit, Bendigo
1m18805wViognier, Bendigo
1m18l05pRose, Macedon Ranges
1m18y05rElevation Pinot Noir, Macedon Ranges
1m19r0arGraeme's Blend
>Passing Time
17yct36rCabernet Sauvignon, Horse Heaven Hills
17yd636rCabernet Sauvignon, Red Mountain
17ydj2frCabernet Sauvignon, Walla Walla Valley
17ydm36rRed Wine, Columbia Valley
17ydz36rBlock 1311, Horse Heaven Hills
17yec36wChardonnay, Columbia Valley
1mis136rChampoux Vineyard Merlot, Horse Heaven Hills
>Passion Cellars
1nnxu87rDay Tripper, Willcox
1nny787rEidolon, Willcox
1nnyk87wChardonnay, Willcox
1nnyx87wSauvignon Blanc, Willcox
1nnz087rGrenache Rose, Willcox
1nnzd87rZinfandel, Willcox
>Passionada
1fba34fwAlvarinho, Vinho Verde
>Passionate
0ppwx01rMontesco Parral, Mendoza
0ppxa01rMontesco Parral Negra, Mendoza
>Passionate Wine
1k23n01rVia Revolucionaria Bonarda Pura, Mendoza
>Passione Natura
1rodw0iwArtorange, VdT
>Passo delle Tortore
1p6pe0zwBacio delle Tortore, Fiano di Avellino
1rodg0zwLe Arcaie, Greco di Tufo
>Passopisciaro
0of7s14rFranchetti, Sicily
0ovrb14rContrada C, Sicily
0p17c14rContrada P, Sicily
0p17p14rContrada R, Sicily
0p18214rContrada S, Sicily
0q5mb14wPassobianco, Terre Siciliane
0q5me14wBianco Dolce, Sicily
0w9id14rScinniri, Sicily
0wvf114rPassopisciaro, Sicily
0xhev14rContrada G, Terre Siciliane IGT
14ouf14wContrada PC Bianco, Terre Siciliane
19x7j14rFranchetti 20th Anni, Terre Siciliane
1cdiv14rPassorosso, Etna Rosso
>Passori
1amxs0urRosso, Veneto
>Passorosso
0uqlh14rTerre Siciliane IGT
>Passot Les Rampaux
106nt0frDouby , Morgon
107370frBel Air, Chiroubles
1080k0frCote du Py , Morgon
>Passot-Collonge
0p96s0frBeaujolais-Villages
107j40frLes Charmes , Morgon
>Pastene
1p3ic06jMarsala
1p3jj06jSherry
1p3jm06jPale Dry Sherry
1p3jz06jCream Sherry
1p3kc06jMadeira
>Paston Cooper
138ns2gjSherry
>Pastor Diaz
0sagj1trValdejimena Crianza, Rioja
>Pastoure
0vyww1opRose, Cotes de Provence
>Pastourelle de Clerc Milon
0tpzp0brPauillac
>Pasxa
1g32s1yrRiver Rock Vineyard Syrah, The Rocks District of Milton-Freewater
1g33i1yrRiver Rock Vineyard Merlot, The Rocks District of Milton-Freewater
1g34b1yrSJR Vineyard Syrah, The Rocks District of Milton-Freewater
1g34o2fwRockgarden Estate Vineyard White Blend, Walla Walla Valley
1mjqz2frRockgarden Estate Vineyard Mourvedre, Walla Walla Valley
1mjrs36rRiver Rock Vineyard Grenache, Washington
>Pata Negra
1q9wo1qwSauvignon Blanc, Rueda
1q9x11qrCrianza, Ribera del Duero
1q9xe1qwVerdejo, Rueda
>Patatsfontein
1is4x62wSteen, Montagu
>Patel
1hog606wSauvignon Blanc, Napa Valley
1hogm06rRed Wine, Napa Valley
1hogz06rCabernet Sauvignon, Napa Valley
1hohg06rCabernet Sauvignon, Coombsville
1r8em06rCabernet Sauvignon, Rutherford
>Patent Wines
1jrri06wSauvignon Blanc, Yountville
1sjjj06rCabernet Sauvignon, Oak Knoll District
1sjjw06pRose, Oak Knoll District
>Paternel
0yrau1opRose, Cotes de Provence
0yrb71owCassis Blanc, Cotes de Provence
0yrbb1opCassis Rose, Cotes de Provence
>Paternoster
1az4a2yrAglianico del Vulture
1le642yrSynthesi, Aglianico del Vulture
1le6x2yrDon Anselmo, Aglianico del Vulture
1le872yrGiuv, Aglianico del Vulture
1le8x2yrVulcanico Falanghina, Basilicata
1le9q2yrRotondo, Aglianico del Vulture
1q5ll2yrBariliott, Aglianico del Vulture
1q5me2yrCalibro, Aglianico del Vulture
>Patheiger
0qa5y0mwKaseler Nies'chen Riesling Auslese, Mosel
13x9g0mwKaseler Kehrnagel Riesling Eiswein, Mosel
>Patianna
1i5xf06wSauvignon Blanc, Mendocino
1i5xv06wChardonnay, Mendocino
1i5y806rFairbairn Ranch Syrah, Mendocino
>Patient Cottat
0zvta17wSancerre, Anciennes Vignes
1f5wq0cwLe Grand Caillou Sauvignon Blanc, VdF
>Patine
1h29d06rSoberanes Pinot Noir, Santa Lucia Highlands
1pkv506rGap's Crown Pinot Noir, Petaluma Gap
1pkv806rSun Chase Pinot Noir, Petaluma Gap
>Patland
0xti206wSauvignon Blanc, Napa Valley
0xtj906rStagecoach Proprietary Red, Napa Valley
0xtjp06pLilla In Fiore Rose, Napa Valley
0xtlz06rStagecoach Cabernet Sauvignon, Napa Valley
0xtmc06rSelect Barrel Reserve Cabernet Sauvignon, Napa Valley
0xtmp06rStagecoach Syrah, North Coast
11kp306rTerra Cuore Malbec, Napa Valley
>Pato Torrente
1oboa09rCabernet Sauvignon, Central Valley
1obp109wChardonnay, Central Valley
1obph09rMerlot, Central Valley
1obpu09pRose, Central Valley
1obqa09wSauvignon Blanc, Central Valley
>Patria
0zusg06rOakville Ranch Cabernet Sauvignon, Napa Valley
11kph06rLes Avoyelles, Oakville
11yts06rA Price Cabernet Sauvignon, Napa Valley
1ufa606rThe Monarch Cabernet Sauvignon, Napa Valley
1uqwr06wCharlie Smith Chardonnay, Moon Mountain District
>Patria Nueva
1ob3e09wChardonnay Reserve, Central Valley
1ob3h09rCabernet Sauvignon Reserve, Curico Valley
>Patriarche
1qsw60erBourgogne, Pinot Noir
>Patriarche Pere et Fils
0qdi00erBeaune, Rouge
0qwnf0erBeaune, Beningne Fremiot Reserve
0qxcl0erChambolle-Musigny
0qz770erGevrey-Chambertin Premier Cru
0r0oa0erNuits-Saint-Georges, Rouge
0r1wd0erSantenay, Rouge
0r2j90erVolnay
0t2kw0erBourgogne, Saint Nicolas Cuvee
0u4rs1grChateauneuf-du-Pape
0x6zs0erCharmes-Chambertin Grand Cru
0y7700ewBatard-Montrachet Grand Cru
0y8b00ewCorton-Charlemagne Grand Cru
0y8b30ewMeursault Premier Cru, Charmes
0zav40erVosne-Romanee
10gxj0ewMeursault
10xsv0erSavigny-les-Beaune
13g8z0erRichebourg Grand Cru
1djav0erRomanee-Saint-Vivant Grand Cru
1gp2u0erCorton Grand Cru, Rouge
1j7b90ewChassagne-Montrachet Premier Cru, Les Vergers
1j7bc0erGevrey-Chambertin Premier Cru, Les Corbeaux
1j7bp0ewPuligny-Montrachet
1j7cw0ewChassagne-Montrachet Premier Cru, Morgeot
1l7k70erMusigny Grand Cru
1loo30ewRully, Les Cailloux
1lotp0erMercurey
1nsi40erGrands Echezeaux Grand Cru
1nsih0ewMontrachet Grand Cru
1opsi0erClos de Vougeot Grand Cru
1p3sr0erEchezeaux Grand Cru
1p74l0ewChablis
1pz7v0erBeaune Premier Cru
1qqhv0erBourgogne, Hautes Cotes de Nuits
1sh7y0erChambertin Grand Cru
1uwhr0erClos de la Roche Grand Cru
>Patrice Beguet
17tpv0cwThree Views Of A Secret, VdF
1ugbb0crBig Bunch Theory Go Together Rouge, VdF
>Patrice Cacheux
0r9es0erBourgogne, Hautes Cotes de Nuits Tilles
0r9kb0ewBourgogne, Hautes Cotes de Nuits Lutenieres Blanc
>Patrice Chevrier
0t6340frSermezy, Brouilly
>Patrice Coulin
0tkqr17wCoteaux du Vendomois, Pente Coulis
>Patrice Grasset
17l5t0brBordeaux Rouge
>Patrice Moreux
1d80117wPouilly Fume
1d80e17wPouilly Fume, La Loge aux Moines
1d81k17wSancerre
>Patricia Gerber
1l87m00wRiesling Vieilles Vignes, Alsace
1l87z00wCuvee Plaisir Gewurztraminer, Alsace
1l88s00wEdelzwicker, Alsace
>Patricia Green
0v5lx1yrEstate Pinot Noir Old Vine, Ribbon Ridge
0v5ma1yrReserve Pinot Noir, Willamette Valley
0w3dk1yrFreedom Hill Pinot Noir, Willamette Valley
0w9gq1yrMarine Sedimental Pinot Noir, Ribbon Ridge
0wprl1yrBalcombe Pinot Noir, Dundee Hills
11nu51yrFreedom Hill Perspicacious Pinot Noir, Willamette Valley
11tnn1yrMysterious Pinot Noir, Willamette Valley
11tu51yrEstate Vineyard Wadensvil Block Pinot Noir, Ribbon Ridge
11tui1yrFreedom Hill Coury Clone Pinot Noir, Willamette Valley
12dj91yrEstate Vineyard Etzel Block Pinot Noir, Willamette Valley
12djc1yrWeber Pinot Noir, Willamette Valley
1k4aa1ywEstate Vineyard Sauvignon Blanc, Ribbon Ridge
1k4bh1ywSauvignon Blanc, Willamette Valley
1k4cn1ypHelen Dusschee Tempranillo Rose, Willamette Valley
1k4du1ypStill Wine, Willamette Valley
1k4eq1ywDurant Vineyard Chardonnay, Dundee Hills
1k4ft1ywFour Winds Chardonnay, Yamhill-Carlton
1k4h31ywDry Muscat Ottonel, Eola-Amity Hills
1k4j31yw"Marie" Muscat Ottonel, Willamette Valley
1k4k91ywEarly Muscat, Eola-Amity Hills
1k4lz1yrCorrine Vineyard Anklebreaker Block Pinot Noir, Chehalem Mountains
1k4mp1yrCorrine Vineyard Wadensvil Block Pinot Noir, Chehalem Mountains
1k4ny1yrDurant Vineyard Bishop Block Pinot Noir, Dundee Hills
1k4pl1yrDurant Vineyard Madrone Block Pinot Noir, Dundee Hills
1k4qr1yrFreedom Hill Vineyard Dijon 115 Clone Pinot Noir, Willamette Valley
1k4ry1yrFreedom Hill Vineyard Pommard Clone Pinot Noir, Willamette Valley
1k4t71yrFreedom Hill Vineyard Wadensvil Clone Pinot Noir, Willamette Valley
1k4ub1yrLia's Vineyard Pinot Noir, Chehalem Mountains
1k4vh1yrMedici Vineyard Pinot Noir, Chehalem Mountains
1k4x41yrVolcanic Pinot Noir, Dundee Hills
1k4yq1yrNotorious Pinot Noir, Willamette Valley
1k51g1yrAna Pinot Noir, Dundee Hills
1k51j1yrAnden Pinot Noir, Willamette Valley
1k51w1yrAnderson Family Vineyard Pinot Noir, Dundee Hills
1k5361yrBerserkers' Cuvee Pinot Noir, Willamette Valley
1k53w1yrBalcombe Vineyard Block 1B Pinot Noir, Dundee Hills
1k5491yrBishop Creek Pinot Noir, Yamhill-Carlton
1k54c1yrEstate Vineyard Bonshaw Block Pinot Noir, Ribbon Ridge
1k56s1yrCroft Vineyard Pinot Noir, Willamette Valley
1k5ab1yrFour Winds Pinot Noir, McMinnville
1k5b81yrDurant Vineyard Pinot Noir, Dundee Hills
1k5cr1yrDurant Vineyard Decade Cuvee Pinot Noir, Dundee Hills
1k5er1yrEason Vineyard Pinot Noir, Dundee Hills
1k5f71yrGoldschmidt Pinot Noir, Dundee Hills
1k5l91yrHyland Vineyard Coury Clone Pinot Noir, McMinnville
1k5nr1yrChehalem Mountain Vineyard Erath Clone Pinot Noir, Chehalem Mountains
1k5pb1yrEstate Vineyard First Vines Pinot Noir, Ribbon Ridge
1k5qx1yrNefarious Pinot Noir, Willamette Valley
1k5rr1yrOlenik Pinot Noir, Chehalem Mountains
1k5sk1yrOlenik Vineyard Anklebreaker Block Pinot Noir, Chehalem Mountains
1k5t01yrOlenik Vineyard Wadensvil Block Pinot Noir, Chehalem Mountains
1k5xt1yrWhistling Ridge Pinot Noir, Ribbon Ridge
1k5zc1yrRidgecrest Vineyards Pinot Noir, Ribbon Ridge
1k63f1yrQuail Hill Pinot Noir, Oregon
1k6511yrPatty Green Commemorative Pinot Noir, Willamette Valley
1k68b1yr20th Anniversary Cuvee Pinot Noir, Willamette Valley
1k69u1yr15th Anniversary Cuvee Pinot Noir, Willamette Valley
1k6d31yrLa Belle Promenade Vineyard Pinot Noir, Chehalem Mountains
1k88d1yrShafer Vineyard Pinot Noir, Tualatin Hills
1qons1yrChehalem Mountain Vineyard Pinot Noir, Chehalem Mountains
1s29x1yrMysterious Arcus Vineyard Pinot Noir, Dundee Hills
>Patricia Santos
134qj1zrRosa Mata Alfrocheiro, Dao
>Patricius
0u4do0rwAszu 5 Puttonyos, Tokaj
1kskr0rwTokaj Aszu 6 Puttonyos
